game_name,id,game_genre,game_launch_date,purchase_date
PLANTS VS ZOMBIES GARDEN WARFARE,b160f1c283803931f3cf5e0993223dc1675f4128,Shooter,,2016-01-06
PLANTS VS ZOMBIES GARDEN WARFARE,02eda218eb9585a568af86002cd41a7356c25db8,Shooter,,2016-01-24
UFC 2,51ebcdd8bb972916caff59e8f864a2ff767f4dd1,Fighting,2016-03-09,2016-12-21
FIFA 17,2f05265b81638b40813954bdcbe7e8b0da2e4b21,Sports,2016-09-27,2016-09-29
PLANTS VS ZOMBIES GARDEN WARFARE,601ed7467fae1d8e58c807d7f2b082b61e9d17b3,Shooter,,2016-10-08
BATTLEFIELD 4,76017a871a28bda221f911ea4bf8ea914b814cdc,Shooter,2013-10-29,2016-06-20
FIFA 16,412b0f517ffa02a2f2d7cbb08d16de1a6b76faa2,Sports,2015-09-22,2016-02-11
FIFA 17,55cebfcf05d0ba421fa714a1eb719bea4d7fa2d1,Sports,2016-09-27,2016-09-28
BATTLEFIELD 1,4cb46eca02a7e0f611f90127b5ee4e43a9eb2c51,Shooter,2016-10-21,2016-10-28
BATTLEFIELD 1,f4d9e1b6dde3983c7e3115a9a9e5d89abd59b915,Shooter,2016-10-21,2017-02-12
MADDEN 18,6042d8c7289ebf8d57d646f46f7793bf73208a9b,Sports,2017-08-22,2017-08-26
FIFA 17,627ad17325b8c28dd2e85eaf7ee593de324187c5,Sports,2016-09-27,2016-09-28
BATTLEFRONT,a1a15386d730fd23de49c0504431e647b7d5be0b,Shooter,2015-11-17,2017-03-12
NBA LIVE 16,7ec179fd4fad24721613750b978b83d45c16f3a5,Sports,,2016-07-10
TITANFALL,371f13c84a2ceed58c32012ce9649afefd630d2a,Shooter,,2016-10-13
FIFA 17,be0b220e26ddb4a20f3683006b08ac16713f5961,Sports,2016-09-27,2017-02-25
PLANTS VS ZOMBIES GARDEN WARFARE 2,8ae8fee4e26f7997ed97803cea9c14f99c59ccbc,Shooter,2016-02-23,2016-07-20
MADDEN 17,674fd8d5ceac3e3e7ff003e5e78eb098a1148e94,Sports,2016-08-23,2017-08-17
BATTLEFIELD 1,6b6781a9ea18c81d4cd1cf5d67894ae5be23825e,Shooter,2016-10-21,2016-10-30
FIFA 17,9bcb044cd9812a984c92ae761abdda8326c33df4,Sports,2016-09-27,2016-12-22
BATTLEFIELD HARDLINE,9a293a713b7e3633504df53f7908447c5af1c304,Shooter,2015-03-17,2017-08-29
BATTLEFIELD 1,9bf296cf76d642cf7d2d10e86bfd8aafed228186,Shooter,2016-10-21,2016-12-25
MADDEN 16,cb4ff1d95761f76921979424673e6bd14ac0be02,Sports,,2017-03-04
FIFA 17,63db275ee1dac783863a2adec6141a421b1e6cbd,Sports,2016-09-27,2016-10-13
EA ACCESS,d971889007d27a184a325b5d7f5b13ba51fff804,Other Games/Compilations,,2017-01-11
NHL 17,d2644e84c95c1dc8348995dd50a924e7ad7a02b7,Sports,2016-09-13,2016-09-13
BATTLEFRONT,a5a47999de15b51dda5b053b6e03ccedd0fdaed4,Shooter,2015-11-17,2016-01-01
BATTLEFIELD 4,8c133064d0e0d8c5d03286dad39b37080eb5f53a,Shooter,2013-10-29,2016-04-02
TITANFALL 2,00d1a843cd9b00f8fb6e9c5579302a48dbbeff6d,Shooter,2016-11-01,2017-01-12
EA ACCESS,1861ae60f1232a37167a61c69bd5ece7f6120609,Other Games/Compilations,,2015-10-30
DRAGON AGE: INQUISITION,32bd5dfd983453d31bb555affce93405098c78fe,Role Playing,,2017-07-23
TITANFALL 2,221d06babbd8cc51f1d4f681fe8892fdcc2ee4ba,Shooter,2016-11-01,2016-12-04
UFC 2,663ecc534af5c0ecf52d69f7fe1f10f7665eddfc,Fighting,2016-03-09,2017-08-12
FIFA 17,245d8c95f02481cf60ae5855f969706562a4c6bb,Sports,2016-09-27,2017-02-01
BATTLEFRONT,b5bdbb41a79be6491bb345be34d7125a1029be6a,Shooter,2015-11-17,2015-11-19
FIFA 17,4162e7f176c8853a75e8f170e4314f17b76de9de,Sports,2016-09-27,2016-10-23
BATTLEFIELD 1,d9400feac7290e343a8bdf6d4390e07707790ebd,Shooter,2016-10-21,2016-10-23
BATTLEFIELD 4,e89f58e184d6ca44f05a0838564f85b7a8e156fb,Shooter,2013-10-29,2016-01-11
FIFA 16,ece380e2c67e57f64ae9eb3b82b8fc8a5b2cd62c,Sports,2015-09-22,2016-01-05
DRAGON AGE: INQUISITION,51ffab882eba5702ecda086d3a9fd00f44d189eb,Role Playing,,2016-01-23
PLANTS VS ZOMBIES GARDEN WARFARE,3534b4129765d1b800537782fc9790a25f042ba4,Shooter,,2015-09-20
FIFA 17,0752569cbcd5f9ce214c18c3630985cb0465d962,Sports,2016-09-27,2016-09-30
UFC 2,160eac9ffa4a06b6f5c3ebdb7cc88d8fd8912e70,Fighting,2016-03-09,2016-09-12
FIFA 16,bd98a30e520d9076247e3466e2bf19e2006c741c,Sports,2015-09-22,2015-10-04
FIFA 16,315cc0061bc7ca0dd099ec13131abf6c04309fd1,Sports,2015-09-22,2016-10-18
FIFA 17,d4ea65f069656b671a9fc3163de0ccf8700f69a8,Sports,2016-09-27,2016-11-07
FIFA 14,e841614c254596f7fc3bd364ef08d6f132f98ac8,Sports,,2017-02-16
FIFA 17,b099db14f5c08759ddee1fbcc5f97ec3e766c046,Sports,2016-09-27,2017-05-30
MADDEN 15,54dfce6dc5659fea00653364f3af3660c72a5a29,Sports,,2016-05-30
MIRRORS EDGE CATALYST,1b456f4087a7b667a84c7d26a23322584de607dc,Action,2016-06-01,2017-03-31
MADDEN 16,8b35210545f7a2e50057df15467030b1435466c9,Sports,,2016-01-22
NFS 2016,a5d2d7ceeff784da012d55594f18600bb4f5346d,Action,2015-11-03,2015-12-09
BATTLEFIELD 1,f91166c938c2a1802e3d2cb3a32af4e37de4baf8,Shooter,2016-10-21,2016-10-21
NFS 2016,08e2ab09c8c6022fd623af37893075f837583a6d,Action,2015-11-03,2015-12-24
BATTLEFRONT,e762484be62b3ebd1bf33cfa6a580c4b5e24550c,Shooter,2015-11-17,2015-11-19
FIFA 17,4b01ab9878dae70fd5b50ea1632376f0bcc3bc51,Sports,2016-09-27,2017-04-18
BATTLEFIELD 1,868ab883f74ddab0157301a0a1adc818b2c61f07,Shooter,2016-10-21,2016-10-23
FIFA 16,6aefc65b53e02958261f09ad8f0100fc5c109d2f,Sports,2015-09-22,2015-10-17
FIFA 16,517be5d1d801b63c378831b0eaea94428f4aedda,Sports,2015-09-22,2016-06-27
FIFA 16,a14d6243570a2c854ae74850fccc6be1bb7bc9fb,Sports,2015-09-22,2015-09-30
NFS 2016,c94759fba36c5604d91a773372ab70f2de7e90fa,Action,2015-11-03,2016-01-02
FIFA 17,e2f86b02eedfaeb71221ae1f7a46104d110a9494,Sports,2016-09-27,2017-02-07
MADDEN 18,53ddef50b7ae542cc3b8e5334ec10728d2f5ecd5,Sports,2017-08-22,2017-08-22
FIFA 16,da4f88d31d15efb026daff559cda8530dcf03e3a,Sports,2015-09-22,2016-04-08
UFC,324dab50586f8f91c29f6d74f5d8550b8e7c5b0a,Fighting,,2016-03-05
NFS RIVALS (2014),5aff4a310f54ffa623b85871707b45c4f1ac791e,Action,,2015-11-27
MADDEN 17,118a29ab1d672869247634c3f04a814cbf7049f7,Sports,2016-08-23,2016-12-25
EA ACCESS,de0197af209ae1790d84d945c3e975c181d85e1b,Other Games/Compilations,,2017-02-17
FIFA 15,882ff7ff4ca4cdba590e3a90967e81b631b1454e,Sports,2014-09-23,2015-09-05
FIFA 15,2d0821f59c6676286011d490cdbcf86345faa7d4,Sports,2014-09-23,2016-10-03
FIFA 16,37e7b30afe825c7f52a08776bdfce4c687498b8f,Sports,2015-09-22,2015-09-24
FIFA 16,e5f7744d21ff4ac6a5ae52e52298678d87dacb66,Sports,2015-09-22,2015-09-22
PLANTS VS ZOMBIES GARDEN WARFARE,79d01cdc87ff2ceaf3b58f96a3c24819e71c7838,Shooter,,2016-02-29
BATTLEFRONT,c742b0775218969132f21bd488dc862c4520645a,Shooter,2015-11-17,2017-05-27
MASS EFFECT:  ANDROMEDA,08469f5aaf2b631b8e19c59ecad3c20115f1464a,Role Playing,2017-03-21,2017-04-09
FIFA 17,940b7e50cfa018344d81f3fed235ea63a22785e3,Sports,2016-09-27,2016-11-22
FIFA 16,963799d6fd2bb3f18e27f2eb854fec9d9c8fe7ae,Sports,2015-09-22,2016-03-23
TITANFALL 2,674fd8d5ceac3e3e7ff003e5e78eb098a1148e94,Shooter,2016-11-01,2017-08-04
BATTLEFIELD 4,780a87857b5e9125b8ee65faafbd0e927ec5e7c4,Shooter,2013-10-29,2016-06-11
PLANTS VS ZOMBIES GARDEN WARFARE,809899519fff1280535a88fbd01a3a63601e0bdf,Shooter,,2016-02-02
FIFA 17,d3119ae404d6783966476ba5c54984b1704aa7a3,Sports,2016-09-27,2016-10-17
MADDEN 17,10e3433dc7456d6975465d40eb6893fa43c4c8fa,Sports,2016-08-23,2017-02-25
BATTLEFIELD 4,b501466cf1a896235bbc126531106c6cbe3f1ce7,Shooter,2013-10-29,2017-03-14
BATTLEFRONT,636a6738fbacc053a619274f506fb17115590a09,Shooter,2015-11-17,2015-11-17
NFS 2016,d4b0705b21739a81b8f065207846cc6a3c9d354d,Action,2015-11-03,2017-01-30
PLANTS VS ZOMBIES GARDEN WARFARE,acbbd336b976abb9508ded23d4bb1eecdec97f72,Shooter,,2016-11-21
MADDEN 16,931d918a48a807ac2cc074ea76eea16df9e735b5,Sports,,2015-12-27
FIFA 17,f2a6a0c4e97f148e90649e3b6dc60771d94ef3aa,Sports,2016-09-27,2016-09-30
EA ACCESS,a583a3888b072dcf8a56cc95442b76b2c2cde2e9,Other Games/Compilations,,2016-03-13
EA ACCESS,10e3433dc7456d6975465d40eb6893fa43c4c8fa,Other Games/Compilations,,2016-05-17
PLANTS VS ZOMBIES GARDEN WARFARE,08e2ab09c8c6022fd623af37893075f837583a6d,Shooter,,2015-11-01
NFS 2016,ad9b9acf8a80b9002747ee95f802b37854e0c5c2,Action,2015-11-03,2015-12-30
BATTLEFRONT,4fd7435fe59e0b1f2a53e65b9d43da85cee785b1,Shooter,2015-11-17,2015-12-29
MADDEN 16,6fd1719e054e344fa172a3f788a71523ced88083,Sports,,2016-09-13
PLANTS VS ZOMBIES GARDEN WARFARE 2,3389da5977186cf86ee772679a71e8e49a62803d,Shooter,2016-02-23,2016-08-03
UFC,4578b5755976bac5233b8ca8ddba8e604c52dd03,Fighting,,2016-07-26
BATTLEFIELD 1,b0c4a2cedd1ead289c9341decc8d883999e68c32,Shooter,2016-10-21,2017-06-08
FIFA 17,64ec7ca4f3e96df97a458a981e6321593b994535,Sports,2016-09-27,2016-09-29
NFS 2016,b888d9606600bd0cf76d577103eedf120ec3ab96,Action,2015-11-03,2017-04-22
EA ACCESS,cbaabe1c53c5a5a70f0a0606e1ac3f5074edfbae,Other Games/Compilations,,2016-10-18
MADDEN 16,65e5d2d34b3d73dfdda5088a19d9e1a6f0b3c08c,Sports,,2016-06-24
BATTLEFIELD 1,8dce591d70d7534b5cb6520c86604961f3a1b0e8,Shooter,2016-10-21,2016-12-26
FIFA 16,c6d964c1f1527a57623a649a2b7f08dddf999c1c,Sports,2015-09-22,2016-03-16
NHL 16,868ab883f74ddab0157301a0a1adc818b2c61f07,Sports,,2016-08-03
PLANTS VS ZOMBIES GARDEN WARFARE 2,4c35c6eb4bba2fd8ad1a31655a2874792059153c,Shooter,2016-02-23,2016-06-07
BATTLEFIELD 4,64816f3b9c1e951e1f59daa1791b51399d41f4f2,Shooter,2013-10-29,2016-10-04
MASS EFFECT:  ANDROMEDA,910bcc713b05ce55c87502d691ca597b1a6abc82,Role Playing,2017-03-21,2017-04-20
NFS 2016,a95372bc37c7ef4c4e529cacc7ca73a4c1843ab1,Action,2015-11-03,2015-12-26
MADDEN 17,a3480f4abae4a6eced39884b3b0aaaf57edfd721,Sports,2016-08-23,2016-10-21
BATTLEFRONT,d114c700f592089c47d2b77c0704399518a8f5e2,Shooter,2015-11-17,2016-12-26
BATTLEFIELD 4,4acfc6c927b3072b7af25a9c557d3c83a3e6f7f2,Shooter,2013-10-29,2016-05-18
NFS 2016,8c914bbf77356b90fa07df1df65fedf7b3284c83,Action,2015-11-03,2017-02-13
BATTLEFRONT,b876679a93f6b16bd025c6870309046cbbb5c528,Shooter,2015-11-17,2015-12-25
FIFA 17,79c293e23be73220c5ac2038c63039755e364dd0,Sports,2016-09-27,2017-02-12
NHL 17,dd5704c2ed79eef024533271d2cd024d428ecda7,Sports,2016-09-13,2017-06-17
FIFA 16,4d77c3de1a97cd12951a01f82688de0c16d3c267,Sports,2015-09-22,2016-08-20
FIFA 17,be875acdf2562c31e63db9e978430ff6f5aa796e,Sports,2016-09-27,2016-10-06
FIFA 16,6415658f61cc599ca9df6ba497ebd5c26bbd35d1,Sports,2015-09-22,2016-05-24
BATTLEFRONT,db50c586de137fa68ea15a094d9e9a6a46404a5a,Shooter,2015-11-17,2015-11-18
BATTLEFIELD 1,af7df9ffe6bab83c91719ba89cd2773f4c0ccede,Shooter,2016-10-21,2016-11-29
BATTLEFRONT,7c0aa471110b5764028fac24fae1f2951d5b81a1,Shooter,2015-11-17,2015-11-21
NFS 2016,d1aa5c361c521278dff7736e79f63bf83eda259b,Action,2015-11-03,2016-07-29
FIFA 16,d8a9dbcb8bec958f9636280d6f7fa7ff339b2316,Sports,2015-09-22,2015-09-23
MADDEN 17,d79f1165228673ac98cd45c504505bc5f9710954,Sports,2016-08-23,2016-12-30
NHL 17,23bd6d87491df7251323ae7651b7c1c4ea6fe463,Sports,2016-09-13,2017-06-28
BATTLEFIELD HARDLINE,013da0c221acb8e0df8b148d0263bc023e5da7d5,Shooter,2015-03-17,2016-08-18
FIFA 17,d3b2f62e4108a6d33742c57cf0b00ced44afcce1,Sports,2016-09-27,2017-04-29
FIFA 16,59f052c8bdf8e05148ed8dc1967547dc61a5445c,Sports,2015-09-22,2017-08-02
FIFA 17,08469f5aaf2b631b8e19c59ecad3c20115f1464a,Sports,2016-09-27,2016-10-20
DRAGON AGE: INQUISITION,54641dd7e349e3808cd9fb402e8ce745c6c23d55,Role Playing,,2016-08-11
BATTLEFIELD 4,40c3ef207668f33485ff40cd3eee2fd687a1e3ab,Shooter,2013-10-29,2016-08-17
FIFA 16,420bf1b25f9ad768286c9d3f5d38cbb956eb4021,Sports,2015-09-22,2015-09-24
TITANFALL 2,0c7e73ff9a9f8213644574f1aa045a353e250c5c,Shooter,2016-11-01,2017-08-16
NHL 15,ba0ac2c1eff6e9de8daf59917a5390807da5c5e4,Sports,,2017-05-22
TITANFALL,325a944c285d5a6d1d34a6bb07d8d70b56497db4,Shooter,,2016-10-13
FIFA 16,da920d442d3b129b3123faca42cabc33fde5f665,Sports,2015-09-22,2016-01-07
DRAGON AGE: INQUISITION,e0aa179a9a6a0d6a907db727035aad9fa2efe25f,Role Playing,,2016-05-22
PLANTS VS ZOMBIES GARDEN WARFARE 2,a9f3247bf43e8b2ed5bf16d43ff8c92bbc6461e3,Shooter,2016-02-23,2016-04-13
BATTLEFIELD 4,44d994fac2b3c56514e96e0881374079d8819ac9,Shooter,2013-10-29,2015-11-16
FIFA 17,1a4cf1e997f20c8c2bede15d6a2ca4144e3b9b11,Sports,2016-09-27,2016-11-07
NFS 2016,24157b2e3d7f85ee1a87612a4f40218f1706deaa,Action,2015-11-03,2015-12-25
BATTLEFIELD 4,3a2b9318f5c5b9fba6b478aece0d5ae567f874d5,Shooter,2013-10-29,2016-09-08
FIFA 16,afef36f7221966d4504e457e5c270e94df3e1b86,Sports,2015-09-22,2015-09-22
FIFA 17,6fd1719e054e344fa172a3f788a71523ced88083,Sports,2016-09-27,2016-10-15
TITANFALL 2,ceb8b6076a8010b0aaf5e6454c23bfdb295ef6af,Shooter,2016-11-01,2016-12-24
TITANFALL 2,8f1175bd49d76d1cd4f6db82d5240b71afe92f6a,Shooter,2016-11-01,2017-01-06
MADDEN 16,fab689aa83b0a1799f494c7414f579ed67ef1d0a,Sports,,2015-12-26
FIFA 17,3d5077df2241f73c9b39f00620009d3855b63199,Sports,2016-09-27,2016-10-22
UFC 2,ee40cb34a16e98cfa275799db4e97169c32842d5,Fighting,2016-03-09,2016-04-05
PLANTS VS ZOMBIES GARDEN WARFARE,81d9d0aefb3070b073424c4bb25ccf45c0aac71e,Shooter,,2015-10-22
FIFA 17,639799c18d5167d5838f96533d60c96266622f9a,Sports,2016-09-27,2017-02-24
NHL 16,843324c3fabcf088792a58afb7c2bd38fbbd48ee,Sports,,2015-09-15
UFC 2,674fd8d5ceac3e3e7ff003e5e78eb098a1148e94,Fighting,2016-03-09,2017-06-20
FIFA 17,29b6d0fa062c150b83ecc12f3d483edbabfffd77,Sports,2016-09-27,2016-09-30
FIFA 16,bf2cfdbe2e89d98eeab00f3e20e6c79a909990c5,Sports,2015-09-22,2016-02-15
BATTLEFIELD 4,f6ed48d22f1054750a50eb25574b5aff2580d6d5,Shooter,2013-10-29,2017-06-03
MADDEN 17,1acf4f938244cb535b27b7d6aaee4dea9cda81fe,Sports,2016-08-23,2017-04-07
FIFA 16,bf2ba051e8d9a1e1e4c4b7d9c58fed176126bca9,Sports,2015-09-22,2015-12-25
NFS 2016,09e85fd51b3e37199caeb52bf690fc045e3e3fc4,Action,2015-11-03,2016-03-30
FIFA 17,398a722aeaa520f18aa6114c0b076288832c0333,Sports,2016-09-27,2016-09-29
BATTLEFIELD 4,bcf2efd6d450236ee3d05f9621e97f5729640ae2,Shooter,2013-10-29,2016-06-21
NFS RIVALS (2014),bf61c15dcf42338a416e62443645ff1e01ca86d5,Action,,2016-06-09
UFC 2,c2183c84838298f6f0bb1f6ea7662e5e1ce35ed1,Fighting,2016-03-09,2016-10-20
FIFA 17,152ee2fd7fa4053eee1e276537bdc4f68c58be67,Sports,2016-09-27,2017-06-16
FIFA 16,6f24ff0d026ad6a6571b02381c442ef50962bcb4,Sports,2015-09-22,2015-09-25
MIRRORS EDGE CATALYST,8613806e2d3650cc307ce656ef4527d2d6810c8e,Action,2016-06-01,2016-10-27
BATTLEFIELD 1,99cadce0b4ecba7539dd8f30883863a62c5c2268,Shooter,2016-10-21,2017-04-17
UFC 2,8afcbb5d00ce7b6b8c1ee07d2d9ec82fb09414d4,Fighting,2016-03-09,2016-11-30
NHL 16,550155dc518beae88c200a2fd421e665215b487a,Sports,,2015-09-15
FIFA 16,c9b448bc66868e4e63b5bd141a86ef66757830b4,Sports,2015-09-22,2016-01-01
FIFA 16,4b01ab9878dae70fd5b50ea1632376f0bcc3bc51,Sports,2015-09-22,2016-12-02
MASS EFFECT:  ANDROMEDA,b8ef46eb5d1f611d5a443413ca8fb7fde6f01aac,Role Playing,2017-03-21,2017-07-18
MADDEN 17,87660a0ff9bc7173fb3bcbe8ad07db227fb66d70,Sports,2016-08-23,2017-01-17
BATTLEFRONT,0db85377bef88af0ef5c2b0106677716546e1408,Shooter,2015-11-17,2017-08-26
FIFA 16,ddbacbb10edb7a3025017b6e803a66386b9346d2,Sports,2015-09-22,2016-01-02
TITANFALL,c59b7f3187841ed69ed5b1be71acf0c4b8ee06f2,Shooter,,2016-10-18
FIFA 16,1ba8bc5b58d058594a04a5ea689199c4b8b72cf6,Sports,2015-09-22,2016-01-01
FIFA 16,fd11a9d636bc9df14af803b78368a75b6e0ae864,Sports,2015-09-22,2015-12-14
FIFA 16,2c75cdcc28b0bc47419d4e9423450dbfa0b27b17,Sports,2015-09-22,2017-06-27
BATTLEFRONT,1c918108d05aabdcf77fcd52be808a5ad31e08af,Shooter,2015-11-17,2016-12-25
FIFA 17,dc01f6f666cca58cc04ad329734ebfa06002c443,Sports,2016-09-27,2016-10-12
PLANTS VS ZOMBIES GARDEN WARFARE 2,6fc65703a5d473dcfc0660dea90d971b27fbf902,Shooter,2016-02-23,2016-03-13
TITANFALL,e543ce7eb1b81f2d420da29e550afecf02ada21f,Shooter,,2016-10-18
FIFA 17,021b2c5b6857511bac918d50feae1ce8c0a866c8,Sports,2016-09-27,2016-11-10
BATTLEFIELD 4,d11aa7502ae26db8e2ae08841abff48280e79061,Shooter,2013-10-29,2016-01-05
BATTLEFIELD 1,4706cd2d8e4e3033a067956f24bf8213e1e1332d,Shooter,2016-10-21,2017-01-30
MADDEN 16,e2b01bfd042a9820c9646a2737c504a19000567a,Sports,,2015-10-26
FIFA 17,b1bb1495bbd83b65e68da142ae87b2d786a150c5,Sports,2016-09-27,2017-08-12
BATTLEFIELD 1,7fa20f7431aeaccd73be0bf85c639f65e5247b32,Shooter,2016-10-21,2017-01-02
MADDEN 15,967920d08ae696749a06d8b1f5f7d5c3e7c2a883,Sports,,2015-12-13
FIFA 17,4862f3affacbdec85eceba28fbb1f86f614f0b02,Sports,2016-09-27,2016-09-30
MADDEN 16,c0c085acc6e2c5a333549f413bf0084654d839eb,Sports,,2015-11-01
FIFA 16,acd7c5c75a4d0f49af90e566c2b391e6a0e3d570,Sports,2015-09-22,2015-09-24
BATTLEFRONT,df75c608373d1e59c510a3746b0c06d86a4e05cb,Shooter,2015-11-17,2016-03-11
FIFA 16,44de9c2ed050d93d9e3db48eead173631665a105,Sports,2015-09-22,2016-06-05
UFC 2,05383e5e1547601ac61ba1d5d877124a218a048e,Fighting,2016-03-09,2017-02-07
UFC,6262639902927609b9c30843827d72338c3cc50a,Fighting,,2015-11-15
BATTLEFIELD HARDLINE,d1aa5c361c521278dff7736e79f63bf83eda259b,Shooter,2015-03-17,2016-07-29
NFS 2016,340e126ef7335607faf0b0d2e3a3ab4f20474f3f,Action,2015-11-03,2016-05-25
BATTLEFRONT,7b57ec0d3d3d5abf00a1df5e892c6d0d14ae0719,Shooter,2015-11-17,2015-12-21
FIFA 17,3ff0366cd7552e9fd5440afef3f6a10b35f17b31,Sports,2016-09-27,2016-09-27
FIFA 17,084a780a4e2aff43cbc27e0dff07e46c11aaf258,Sports,2016-09-27,2016-09-29
FIFA 17,3571a55f209861a9a366f107b78ada72bb7fba7c,Sports,2016-09-27,2017-06-04
BATTLEFIELD 1,d01dfbb1d6230670c50e5fa4617d3d0eafa58df1,Shooter,2016-10-21,2017-07-08
BATTLEFRONT,faa4635a6554bbf95278fb14da6a6dc712fa0291,Shooter,2015-11-17,2016-08-15
FIFA 17,35c5aaf9c52c0633166522298ba6bec95b0b4bc4,Sports,2016-09-27,2017-07-13
EA ACCESS,d442869bf83fbad7e9cc039368fb44c337943c63,Other Games/Compilations,,2017-06-09
UFC 2,aeb466d36c1ff732bdd3e6567c4bcb8b5f26eebb,Fighting,2016-03-09,2016-12-18
FIFA 17,690a8113e4279ab0616f5b5458d23ccb91b8b37d,Sports,2016-09-27,2016-10-07
NHL 17,93100c2f4df9e3a8e507d752a35310a40baeef65,Sports,2016-09-13,2016-10-21
FIFA 16,cad747f1eff2e81441b45e5ab117aebadb71c081,Sports,2015-09-22,2017-08-21
FIFA 16,6b4458c9b565a3b62e6a9b1e201d5233796a2242,Sports,2015-09-22,2015-12-16
UFC 2,38a6a890a9da8de911ca258cbd0d5147f9795a13,Fighting,2016-03-09,2017-01-07
FIFA 16,2a069865d3d90186e6a4f3866744033ae46d1d0d,Sports,2015-09-22,2016-03-29
FIFA 16,60b9dee8f5d2e02aaf0da114551910b672afd605,Sports,2015-09-22,2017-08-10
FIFA 17,57d65ecf405e875eb4de9849eca2978123f4ffc5,Sports,2016-09-27,2017-08-24
FIFA 17,ececd5aeb8ca16718db505e84f009dfdbec618cf,Sports,2016-09-27,2016-10-14
NFS RIVALS (2014),e5fee64560204af28b1c9ff46648fe7fea310ac9,Action,,2016-01-09
UFC 2,6bdd4df23b8fc3b77f0b38c40230b042522f85d2,Fighting,2016-03-09,2016-08-30
BATTLEFIELD HARDLINE,457c0ea028afffa6a140a1ccb524540f7ab7dbac,Shooter,2015-03-17,2016-03-01
EA ACCESS,bc7b194ebfcd0238151cb5e42cc5ab26ca5a478a,Other Games/Compilations,,2017-05-26
